ID,HET,SMILES
3ftx_bes_lig,bes,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
3ftx_re2_lig,re2,Oc1ccc(CCc2cc(O)cc(O)c2)cc1
3fty_3ip_lig,3ip,NC1NCCCC1OCC1CCCCC1
3ftz_848_lig,848,NC1CCCCC1OCC1CCCNC1
3fu0_22f_lig,22f,OC(C1CCNCC1)C1CCC(F)CC1
3fu3_92g_lig,92g,Nc1nc(-c2ccc(O)cc2)cs1
3fu5_492_lig,492,NCC1CCC(C2CCCS2)S1
3fu6_80g_lig,80g,NCC1CCC(C2CCCS2)CC1
3fu7_d2m_lig,d2m,COc1cc(Oc2c(OC)cccc2OC)cc(OC)c1O
3fu8_3dm_lig,3dm,COC1CCCC(OC)C1O
3fu9_kib_lig,kib,COC1CC(O)CC(OC)C1O
3fue_11s_lig,11s,Clc1ccc2[nH]ccc2c1
3fue_bes_lig,bes,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
3fuf_14o_lig,14o,Fc1ccc2[nH]ccc2c1
3fuf_bes_lig,bes,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
3fug_2e3_lig,2e3,CC1CC2C(CC1C1CC(CCC(O)O)CCC1O)C(C)(C)CCC2(C)C
3fuh_5h1_lig,5h1,OC1CCC2NCCC2C1
3fuh_bes_lig,bes,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
3fui_812_lig,812,C1CCC(CNC2CCC(OC[C@H]3CCCN3)CC2)CC1
3fuj_00g_lig,00g,C1CCN(CCOC2CCC3NCCC3C2)C1
3fuk_58z_lig,58z,OC(O)C1CCN(CCOC2CCC3NCCC3C2)CC1
3ful_52d_lig,52d,OC(C1CCNCC1)C1CCC(OCCN2CCCC2)CC1
3fum_80a_lig,80a,O[C@@H](C1CCNCC1)C1CCC(OCCN2CCCC2)CC1
3fun_798_lig,798,OC(C1CCC(OC[C@H]2CCCN2)CC1)C1CCC(C2CCSC2)CC1
3fup_mi1_lig,mi1,C[C@@H]1CCN(C(O)CCN)C[C@@H]1N(C)C1NCNC2NCCC21
3fur_z12_lig,z12,OS(O)(NC1CC(Cl)C(OC2CNC3CCCCC3C2)C(Cl)C1)C1CCC(Cl)CC1Cl
3fv1_dyh_lig,dyh,CN[C@H]1[C@H]2O[C@@](C[C@H](N)C(O)O)(C(O)O)C[C@H]2OC[C@H]1O
3fv2_ndz_lig,ndz,N[C@@H](C[C@]1(C(O)O)C[C@H]2OC[C@@H](O)[C@@H](O)[C@H]2O1)C(O)O
3fv4_1u4_lig,1u4,CC(C)C[C@H](NC(O)[C@H](CC1CCCCC1)N[PH](O)(O)CNC(O)OCC1CCCCC1)C(O)O
3fv5_1eu_lig,1eu,CCNC(O)NC1NC2CC(C3CCCNC3)CC(C(C)O)C2N1
3fv8_jk3_lig,jk3,CCCN1CCN([C@H]2C(Cl)CCCC2NC(O)C2CCC(Br)O2)CC1
3fvf_1jz_lig,1jz,N=C(N)Nc1ccc(CO)cc1
3fvg_ms8_lig,ms8,N[C@@H](C[C@]1(C(O)O)C[C@H]2OCCC[C@H]2O1)C(O)O
3fvi_osf_lig,osf,CCCCCCCCOS(=O)(=O)[O-]
3fvk_8dx_lig,8dx,N[C@@H](C[C@]1(C(O)O)C[C@H]2OC[C@@H](O)C[C@H]2O1)C(O)O
3fvl_bhk_lig,bhk,OCC(O)C[C@@H](CC1CCCCC1)C(O)O
3fvn_9dx_lig,9dx,N[C@@H](C[C@]1(C(O)O)C[C@H]2OCC[C@@H](O)[C@H]2O1)C(O)O
3fvo_8ep_lig,8ep,N[C@@H](C[C@]1(C(O)O)C[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O1)C(O)O
3fw0_hh3_lig,hh3,OC(N[C@@H](O)C(O)O)C1CCCCC1
3fw1_sti_lig,sti,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
3fw3_ets_lig,ets,CCN[C@H]1C[C@H](C)S(O)(O)C2SC(S(N)(O)O)C[C@@H]21
3fw4_caq_lig,caq,OC1CCCCC1O
3fw5_mct_lig,mct,CC1CCC(O)C(O)C1
3fw9_slx_lig,slx,COC1C[C@H]2CCN3CC4C(CCC(OC)C4O)C[C@H]3C2CC1O
3fwa_ren_lig,ren,COC1CCC(C[C@H]2[C@@H]3CC(O)C(OC)C[C@@H]3CCN2C)CC1O
3fwn_6pg_lig,6pg,OC(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O
3fx4_fx4_lig,fx4,COC1CCC(CC2SC(O)N(CC(O)O)C2O)CC1OCC(O)O
3fx6_bpx_lig,bpx,OC(O)[C@H](CC1CCCCC1)CC(O)(O)CN(O)O
3fxp_d38_lig,d38,CC(C)[C@H](C[C@@H]1CN(CC2CCC(C(O)O)CC2)NN1)[C@H](O)N[C@@H](CCCCN)C(O)O
3fxr_asc_lig,asc,OC[C@H](O)[C@H]1OC(O)C(O)C1O
3fxu_tsu_lig,tsu,Cc1ccc(S(=O)(=O)O)cc1
3fxv_643_lig,643,CC(C)C1ONC(C2C(Cl)CNCC2Cl)C1COC1CCC(C2CCC3C(C(O)O)CN(C)C3C2)C(C)C1
3fxw_f10_lig,f10,O[C@@H]1NCCC2N[C@H](C3CCNC(C4CCCCC4F)C3)CC21
3fxz_fll_lig,fll,O[CH2][Ru@OH11]12([Cl])([N]3CCCCC3C[N]1C1CCCCC1)[N]1CC(F)CC3C4C(O)NC(O)C4C4C5CC(O)CCC5[N]2C4C31
3fy0_dw1_lig,dw1,O[CH2][Ru]12345([C@H]6[C@@H]1[C@@H]2[C@@H]3[C@H]64)[N]1CCCC2C3C(O)NC(O)C3C3C4CC(O)CCC4[N]5C3C21
3fy9_xcf_lig,xcf,COC1CC(CC2CNC(N)NC2N)[C@H]2CC[C@H](C3CC3)OC2C1OC
3fyg_gpr_lig,gpr,N[C@@H](CC[C@H](O)N[C@@H](CS[C@@H]1C2CCCCC2[C@H]2CCCC[C@@H]2[C@H]1O)C(O)NCC(O)O)C(O)O
3fyk_b98_lig,b98,COC1CCC2SC3C(O)N[C@H](CN)CNC3C2C1
3fyo_pep_lig,pep,C[C@H](O[PH](O)(O)O)C(O)O
3fyw_xcf_lig,xcf,COC1CC(CC2CNC(N)NC2N)C2CC[C@@H](C3CC3)OC2C1OC
3fzf_atp_lig,atp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
3fzh_3bh_lig,3bh,NC1NCNC2C1NC(N)N2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
3fzk_3bk_lig,3bk,NC1NCNC2C1N[C@@H](NC[C@H]1CCC(Cl)C(Cl)C1)N2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
3fzl_3fd_lig,3fd,NCC1CCC(COC[C@H]2O[C@@H](N3C(NCC4CCC(Cl)C(Cl)C4)NC4C(N)NCNC43)[C@H](O)[C@@H]2O)CC1
3fzm_3go_lig,3go,NCC1CCC(COC[C@H]2O[C@@H](N3C(NCC4CCC5NCCCC5C4)NC4C(N)NCNC43)[C@H](O)[C@@H]2O)CC1
3fzn_d7k_lig,d7k,CO[P@@](=O)(O)[C@@](O)(c1ccccc1)c1sc(CCO[P@@](=O)(O)OP(=O)(O)O)c(C)[n+]1Cc1cnc(C)nc1N
3fzp_ags_lig,ags,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)S)[C@@H](O)[C@H]1O
3fzr_3jz_lig,3jz,CN(C1CCCCC1CN[C@H]1N[C@@H](N[C@@H]2CCC3NC(O)CC3C2)NCC1C(F)(F)F)S(C)(O)O
3fzs_b96_lig,b96,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
3fzt_4jz_lig,4jz,Cc1ccc(-n2[nH]c(C(C)(C)C)cc2=NC(=O)Nc2cc(COc3cccnc3)n[nH]2)cc1
3fzw_equ_lig,equ,C[C@]12CC[C@H]3[C@@H](CCC4CC(O)CC[C@H]43)[C@@H]1CCC2O
3g0b_t22_lig,t22,CN1C(O)C[C@@H](N2CCC[C@@H](N)C2)N(CC2CCCCC2CN)C1O
3g0c_ruf_lig,ruf,CN1C(O)C2C(NC(N3CCNCC3)N2CC2CCCCC2Cl)N(C)C1O
3g0d_xih_lig,xih,CN1C(O)C2C(NC(N3CCC[C@@H](N)C3)N2CC2CCCCC2CN)N(C)C1O
3g0e_b49_lig,b49,Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(N)=O
3g0g_rum_lig,rum,NCC1CCCCC1CN1C(O)C(Br)CN[C@H]1N1CCC[C@@H](N)C1
3g0u_mdy_lig,mdy,COC1CCCCC1C1CCC(N[C@H](O)[C@H](CN)[C@@H](C)O)C(Cl)C1
3g0w_lgb_lig,lgb,CC1C(NC2O[C@@H](C(F)(F)F)[C@@H]3[C@@H](O)CCN23)CCC(CN)C1Cl
3g0x_md7_lig,md7,NCC([C@@H](O)C1CC1)[C@@H](O)NC1CCC(C2CCCCC2)CC1
3g0y_p9a_lig,p9a,C[C@]12C[C@@]34CCC(O)[C@@](C)(CCC(O)NC5C(O)CCC(C(O)O)C5O)[C@@H]3[C@H](C[C@@H]1C4)O2
3g11_p9c_lig,p9c,C[C@]12C[C@]34C[C@H]1C[C@H](O2)[C@H]3[C@](C)(CCC(O)NC1C(O)CCC(C(O)O)C1O)C(O)C[C@@H]4C1CCCCC1
3g15_adp_lig,adp,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
3g15_hc6_lig,hc6,C[N+]1(C)CCO[C@@](O)(C2CCC(C3CCC([C@@]4(O)C[N+](C)(C)CCO4)CC3)CC2)C1
3g1f_2om_lig,2om,OC1C[C@H](C(O)O)N([C@@H]2O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]2O)C(O)N1
3g1h_h2u_lig,h2u,OC1CCN([C@@H]2O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]2O)C(O)N1
3g1l_rf2_lig,rf2,FC1CCC([C@H]2NN[C@@H](C3CCCCC3)N2)CC1
3g1m_rf3_lig,rf3,O[C@@H](C[C@@H]1CCCS1)N1CCC(C2NC(C3CCCS3)NO2)CC1
3g1o_rf1_lig,rf1,CC(C)(C)OC(O)N1CCC(C2NC(C3CCCS3)NO2)CC1
3g1r_fit_lig,fit,CC(C)(C)N[C@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
3g1v_5fu_lig,5fu,OC1NC(O)N([C@@H]2O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]2O)CC1F
3g1z_amp_lig,amp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]1O
3g24_up6_lig,up6,OC1CNN([C@@H]2O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]2O)C(O)N1
3g2f_adp_lig,adp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
3g2h_imp_lig,imp,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
3g3e_g3e_lig,g3e,OC1CC2CCCCC2NC1O
3g3n_tc8_lig,tc8,CSC1NC2CCCCC2C(O)N1C1C(F)CCCC1F
3g42_792_lig,792,CCCOC1CCC(S(O)(O)N[C@H](CC2CNC3CCC(C)CC23)C(O)O)CC1
3g45_988_lig,988,ON(O)C1CCCC(C2CC(CC3CCNCC3)CC3CCCNC32)C1
3g49_3g4_lig,3g4,CCN(CC)[C@@H](O)CC1CCCC(NS(O)(O)C2CCCC(Cl)C2C)N1
3g4f_fpf_lig,fpf,CC(C)CCCC(C)CCCC(C)[C@@H](F)CO[PH](O)(O)O[PH](O)(O)O
3g4g_d71_lig,d71,OC1C2CCCNC2N(C2CCCC(N(O)O)C2)C(O)N1CC1CCNCC1
3g4i_d71_lig,d71,OC1C2CCCNC2N(C2CCCC(N(O)O)C2)C(O)N1CC1CCNCC1
3g4q_mch_lig,mch,ClC(Cl)Cl
3g4u_0cl_lig,0cl,ClCCCCl
3g4v_7cl_lig,7cl,CCCCCCl
3g4w_8cl_lig,8cl,ClC1CCCCC1
3g4y_9cl_lig,9cl,ClCC1CCCCC1
3g51_anp_lig,anp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)N[PH](O)(O)O)[C@@H](O)[C@H]1O
3g52_cee_lig,cee,ClCCC1CCCCC1
3g53_lt1_lig,lt1,ClCCCC1CCCCC1
3g58_988_lig,988,ON(O)C1CCCC(C2CC(CC3CCNCC3)CC3CCCNC32)C1
3g5d_1n1_lig,1n1,CC1NC(NC2NCC(C(O)NC3C(C)CCCC3Cl)S2)CC(N2CCN(CCO)CC2)N1
3g5e_q74_lig,q74,OC(O)CN1CC(CC2NC3C(F)C(F)CC(F)C3S2)C2CCCNC21
3g5h_ytt_lig,ytt,OC1CCC(C[C@@H]2NC(O)[C@H](CC3CCC(O)CC3)NC2O)CC1
3g5i_dnb_lig,dnb,NC1CCC[C@H]([C@@H]2N[C@H](CO)[C@@H](O)[C@H]2O)C1
3g5k_bb2_lig,bb2,CCCCC[C@H](C[C@H](O)NO)[C@H](O)N[C@@H](C(C)C)C(O)N1CCC[C@H]1CO
3g5m_xm5_lig,xm5,COc1cc(=O)n(C)c2c3c(ccc12)OCO3
3g5n_pb2_lig,pb2,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
3g5r_thg_lig,thg,NC1NC(O)C2NCCNC2N1
3g6g_g6g_lig,g6g,COC1CCC(NC2NCNC(C3CCCNC3NC3CC(N[C@H](O)C4CCC(CN5CCN(C)CC5)CC4)CCC3C)N2)CC1
3g6h_g6h_lig,g6h,COC1CC(NC2NCNC(C3CCCNC3NC3CC(N[C@H](O)C4CCCC(C(F)(F)F)C4)CCC3C)N2)CC(OC)C1OC
3g6v_atp_lig,atp,NC1NCNC2C1NCN2[C@H]1C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O1
3g6w_hsx_lig,hsx,O[C@@H]1[C@H](O)[C@@H](CO[PH](O)(O)O)O[C@@H]1O
3g6w_prp_lig,prp,O[C@H]1[C@@H](O[PH](O)(O)O[PH](O)(O)O)O[C@H](CO[PH](O)(O)O)[C@H]1O
3g6y_ttp_lig,ttp,CC1CN([C@H]2C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O2)C(O)N[C@@H]1O
3g6z_a7t_lig,a7t,CC1CC(Cl)C(OCCOC2CCC(C3C[C@@H]4CNC[C@@H](N4)[C@@H]3C(O)N(CC3CCCC(C)C3C)C3CC3)CC2)C(Cl)C1
3g70_a5t_lig,a5t,OC([C@@H]1C(C2CCC(CCCOC3C(F)CCC(F)C3Cl)CC2)C[C@@H]2CNC[C@H]1N2)N(CC1CCCC(Cl)C1Cl)C1CC1
3g75_b48_lig,b48,CSC1CC(C2SC(C3CCCS3)NC2C)NN1
3g7b_b47_lig,b47,COC(O)NCC1CC(C2SC(C3CCCCC3)NC2N2CCC(O)CC2)NN1
3g7e_b46_lig,b46,CCCOC(O)NCC1CC(C2SC(C3CCCNC3)NC2N2CCCCC2)NN1
3g7v_mal_lig,mal,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
3g7w_mlr_lig,mlr,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
3g81_mma_lig,mma,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
3g82_mi3_lig,mi3,CNC1CCCCC1C(O)O[C@H]1[C@@H](O)[C@H](N2CNC3C(O)NCNC32)O[C@@H]1CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O
3g86_t18_lig,t18,CS(O)(O)NC1CCC2N[C@@H](C3[C@H](O)[C@@H]4CC(F)CC[C@@H]4N(CC4CCC(F)CC4)[C@H]3O)CS(O)(O)C2C1
3g8c_btn_lig,btn,OC(O)CCCC[C@@H]1SC[C@@H]2NC(O)N[C@@H]21
3g8e_is1_lig,is1,OC[C@H]1O[C@@H](N2CCCC(CCC(O)NCCCCC3CCN(C(O)C4CCCCC4)CC3)C2)[C@H](O)[C@@H]1O
3g8i_ro7_lig,ro7,CO[C@@H](CC1CCC(OCCC2NC(C3CCCCC3)OC2C)C2CCSC12)C(O)O
3g8o_30x_lig,30x,C[C@@H](C(O)N(C)C)N(CC(F)(F)F)C1CCC(CN)C(C(F)(F)F)C1
3g90_j72_lig,j72,ONC1C2CC(F)CCC2N(CC2CC(F)CC3COCOC32)C1O
3g93_pb2_lig,pb2,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
3g9e_ro7_lig,ro7,CO[C@@H](CC1CCC(OCCC2NC(C3CCCCC3)OC2C)C2CCSC12)C(O)O
3g9l_j67_lig,j67,ONC1C2C(CCC3CCCCC3)CCC[C@@H]2N(CC2CC(F)CC3COCOC32)C1O
3g9n_j88_lig,j88,ON[C@@H]1C2C(C3CCCCC3)CCCC2N(CC2CC(F)CC3COCOC32)C1O
3gal_1gn_lig,1gn,N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]1O
3gam_mxx_lig,mxx,COC1CCC(OC)C2C1C(C)CC(O)N2C
3gb2_g3b_lig,g3b,CC1NN[C@@H](C2CCC3OCC(C4CCC([S@H](C)O)CC4)C3C2)O1
3gb9_a2f_lig,a2f,NC1NC(F)NC2NCNC12
3gba_dyh_lig,dyh,CN[C@H]1[C@H]2O[C@@](C[C@H](N)C(O)O)(C(O)O)C[C@H]2OC[C@H]1O
3gbb_ms8_lig,ms8,N[C@@H](C[C@]1(C(O)O)C[C@H]2OCCC[C@H]2O1)C(O)O
3gbr_prp_lig,prp,O[C@H]1[C@@H](O[PH](O)(O)O[PH](O)(O)O)O[C@H](CO[PH](O)(O)O)[C@H]1O
3gc4_aaq_lig,aaq,CN[C@@H]1NC2CC3C(O)N[C@H](N)N[C@H]3[C@@H](CCNCC3CCCCC3)C2N1
3gc5_2mq_lig,2mq,CN[C@@H]1N[C@H]2CC3[C@@H](NC(N)N[C@H]3O)C(CCN)[C@@H]2N1
3gc9_b45_lig,b45,CC(C)N1CCC(C2CC(C3CCC(F)CC3Cl)C3CNC(O)N(C4C(Cl)CCCC4Cl)C3C2)CC1
3gch_oac_lig,oac,CC(CO)C[C@@H]1CCCCC1O
3gcj_sha_lig,sha,ONC(O)C1CCCCC1O
3gck_bho_lig,bho,ONC(O)C1CCCCC1
3gd2_708_lig,708,CC(C)C1ONC(C[S@@H](O)C2C(Cl)CCCC2Cl)C1COC1CC[C@H](CC[C@@H]2CCCC(C(O)O)C2)C(Cl)C1
3gdl_up6_lig,up6,OC1CNN([C@@H]2O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]2O)C(O)N1
3gdt_up6_lig,up6,OC1CNN([C@@H]2O[C@H](CO[PH](O)(O)O)[C@@H](O)[C@H]2O)C(O)N1
3gdx_4bd_lig,4bd,C[C@@H]1CN([C@H]2C[C@H](O)[C@@H](CO[PH](O)(O)C(F)(F)[PH](O)(O)O[PH](O)(O)O)O2)C(O)NC1O
3gee_gdp_lig,gdp,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1
3gei_gcp_lig,gcp,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)C[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1
3gen_b43_lig,b43,NC1NCNC2C1[C@@H]([C@H]1CC[C@H](OC3CCCCC3)CC1)CN2C1CCCC1
3gep_24h_lig,24h,NC1NC(O)C2NCN(C[C@@H](CO)OC[PH](O)(O)O)C2N1
3geq_pp2_lig,pp2,CC(C)(C)N1NC(C2CCC(Cl)CC2)C2C(N)NCNC21
3gey_p34_lig,p34,CN(C)CC(O)N[C@@H]1CCC2NC(O)C3CCCCC3C2C1
3gfe_p37_lig,p37,CC1CCC(C(O)NC2CC2)CC1NC1CC(O)N(C)C2C1CNN2C1CCC(F)CC1F
3gfw_7pe_lig,7pe,OCCOCCOCCOCCOCCO
3ggc_h26_lig,h26,OC1NCNC2C1NCN2CCOCC[PH](O)(O)O
3ggf_gvd_lig,gvd,NCCC1CCC(NC2NC3CCCCC3C(NC3CC(C4CC4)NN3)N2)CC1
3ggj_25h_lig,25h,NC1NC(O)C2NCN(CCOCC[PH](O)(O)O)C2N1
3ggs_2fd_lig,2fd,NC1NC(F)NC2C1NCN2[C@H]1C[C@H](O)[C@@H](CO)O1
3ghc_ghc_lig,ghc,CC[C@H]1SC2NC(N)N[C@@H](O)[C@@H]2C1SC1CCC(C(O)N[C@@H](CCC(O)O)C(O)O)CC1
3ghv_ghc_lig,ghc,CCC1SC2NC(N)NC(O)C2C1SC1CCC(C(O)N[C@@H](CCC(O)O)C(O)O)CC1
3ghw_ghw_lig,ghw,C[C@H]1S[C@H]2NC(N)N[C@@H](O)[C@@H]2C1SC1CCC(C(O)N[C@@H](CCC(O)O)C(O)O)CC1
3gi2_ghw_lig,ghw,C[C@H]1SC2N[C@H](N)N[C@@H](O)[C@@H]2C1SC1CCC(C(O)N[C@@H](CCC(O)O)C(O)O)CC1
3gia_d10_lig,d10,CCCCCCCCCC
3gid_s1a_lig,s1a,CO[C@H]1CCCC[C@@H](C2CCCCC2)OC(O)[C@@H](C)[C@@]2(O)O[C@H]([C@@H](C)[C@H](O)[C@H]2OC)[C@@H](C)CC[C@H]1OC
3gij_dgt_lig,dgt,NC1NC(O)C2NCN([C@H]3C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O3)C2N1
3gil_dgt_lig,dgt,NC1NC(O)C2NCN([C@H]3C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O3)C2N1
3gim_dgt_lig,dgt,NC1NC(O)C2NCN([C@H]3C[C@H](O)[C@@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)O3)C2N1
3gj5_gdp_lig,gdp,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1
3gjr_dze_lig,dze,CO[C@@H](O)C[C@H](NC(O)OC(C)(C)C)C(C)O
3gjw_gjw_lig,gjw,OC1NC2CC(CN3CCCC3)CCC2N2CCCC12
3gjx_gtp_lig,gtp,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1
3gk1_32a_lig,32a,CCCCC#Cc1ccc(C(=O)NNC(=S)NC)o1
3gk2_27a_lig,27a,CN1CCN(c2ccccc2CN=NC(N)=S)CC1
3gk4_53a_lig,53a,CCOC(=O)C1=C2N=C(S[C@H](C(C)=O)C(=O)OCC)c3ccccc3N2NN1
3gki_clr_lig,clr,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
3gkj_hc3_lig,hc3,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
3gkn_bih_lig,bih,OS(O)(O)C1CCC2CC(S(O)(O)O)CCC2C1
3gko_aza_lig,aza,OC1NC(O)C2NNNC2N1
3gls_pge_lig,pge,OCCOCCO
3glz_1bd_lig,1bd,OC(O)CCONCC1CCCCC1C(F)(F)F
3gmd_2m3_lig,2m3,CC1NC2NCCCC2C1[C@@H]1CCN(C(O)C2(C3CCCCN3)CC2)C1
3gmz_orn_lig,orn,NCCC[C@H](N)C(O)O
3gn0_dmo_lig,dmo,NCCC[C@](N)(C(O)O)C(F)F
3gn7_3gn_lig,3gn,C[C@@]1(C2NC3CCCC(C(N)O)C3N2)CCCN1
3gni_atp_lig,atp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]1O
3gnv_xnz_lig,xnz,CC(O)N1[C@@H]2CCCC(O)C2NC2CC(C)(C)CC(O)[C@@H]2[C@@H]1C1CCC(OCC2CCCCC2)CC1Cl
3gnw_xnc_lig,xnc,CC1CCCC(C(O)N2C3CCCC(O)C3NC3CC(C)(C)CS(O)(O)C3[C@@H]2C2CCC(OCC3CCCCC3)CC2F)N1
3gnx_xyl_lig,xyl,OC[C@@H](O)[C@H](O)[C@@H](O)CO
3goi_loi_lig,loi,CNC1CCC(SC2NNCN2C)C[C@H]1C(O)NC1NC(C)CS1
3gok_p4o_lig,p4o,OC1NCCC2N[C@H](C3CCN[C@@H](C4CNC5CCCCC5C4)C3)CC12
3gol_xnd_lig,xnd,CC(O)N1[C@@H]2CCCC(O)C2NC2CC(C)(C)C[C@H](O)[C@@H]2[C@@H]1C1CCC(Cl)CC1Cl
3gp0_nil_lig,nil,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
3gp5_3pg_lig,3pg,OC(O)[C@@H](O)CO[PH](O)(O)O
3gp6_sds_lig,sds,CCCCCCCCCCCCOS(=O)(=O)O
3gpc_coa_lig,coa,CC(C)(CO[PH](O)(O)O[PH](O)(O)OC[C@H]1O[C@@H](N2CNC3C2NCN[C@@H]3N)[C@H](O)[C@@H]1O[PH](O)(O)O)[C@H](O)CO
3gph_oid_lig,oid,OC(O)CCCCCCCCCN1CCNC1
3gqe_bcn_lig,bcn,OCCN(CCO)CC(O)O
3gqi_acp_lig,acp,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)C[PH](O)(O)O)[C@@H](O)[C@H]1O
3gql_gql_lig,gql,COC1CCCC([C@H](O)[C@H]2CNC3NCC[C@H](C4CC(F)CC(F)C4)C32)C1
3gqo_apr_lig,apr,NC1NCNC2C1NCN2[C@@H]1O[C@H](CO[PH](O)(O)O[PH](O)(O)OC[C@H]2O[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
3gqy_dzg_lig,dzg,COC1CCC(S(O)(O)N2CCN(S(O)(O)[C@@H]3CCC4OCCOC4C3)CC2)CC1
3gqz_gf7_lig,gf7,CC(=O)c1ccc(N2C[C@@H](C(=O)O)CC2=O)cc1
3gr2_gf4_lig,gf4,CCC1C(C)NN(C2NNNN2)C1O
3gr4_dyy_lig,dyy,OS(O)(C1CCC2OCCOC2C1)N1CCN(S(O)(O)C2C(F)CCCC2F)CC1
3gs0_6bd_lig,6bd,C[C@@H](CONC1C2CCCCC2C2CCCCC21)C(O)O
3gs4_7bd_lig,7bd,OC(O)CCON[C@H]1[C@@H]2CCCCC2C2CCCC[C@@H]21
